network_id,type,subtype,id_pair,species_1,label_1,degree_1,species_2,label_2,degree_2,number_sp_label_1,number_sp_label_2,connected,normalized_degree_sp_1,normalized_degree_sp_2,network_connectance
A_HP_023,A,HostParasite,2919,Apodemus uralensis,Host,4,Hystrichopsylla talpae,Parasite,5,9,8,0,0.5,0.5556,0.569
A_HP_023,A,HostParasite,2896,Arvicola terrestris,Host,3,Megabothris walkeri,Parasite,6,9,8,0,0.375,0.6667,0.569
A_HP_026,A,HostParasite,3027,Arvicola terrestris,Host,10,Ctenophthalmus uncinatus,Parasite,9,15,18,0,0.5556,0.6,0.526
A_HP_026,A,HostParasite,2934,Apodemus uralensis,Host,9,Doratopsylla dasycnema,Parasite,8,15,18,0,0.5,0.5333,0.526
A_HP_026,A,HostParasite,2935,Apodemus uralensis,Host,9,Leptopsylla segnis,Parasite,4,15,18,0,0.5,0.2667,0.526
A_HP_026,A,HostParasite,2905,Arvicola terrestris,Host,10,Leptopsylla segnis,Parasite,4,15,18,0,0.5556,0.2667,0.526
A_HP_026,A,HostParasite,2900,Arvicola terrestris,Host,10,Megabothris rectangulatus,Parasite,6,15,18,0,0.5556,0.4,0.526
A_HP_026,A,HostParasite,2939,Apodemus uralensis,Host,9,Peromyscopsylla bidentata,Parasite,3,15,18,0,0.5,0.2,0.526
A_HP_026,A,HostParasite,3019,Arvicola terrestris,Host,10,Peromyscopsylla bidentata,Parasite,3,15,18,0,0.5556,0.2,0.526
A_HP_026,A,HostParasite,3028,Arvicola terrestris,Host,10,Peromyscopsylla silvatica,Parasite,2,15,18,0,0.5556,0.1333,0.526
A_HP_026,A,HostParasite,2942,Apodemus uralensis,Host,9,Rhadinopsylla integella,Parasite,1,15,18,0,0.5,0.0667,0.526
A_HP_028,A,HostParasite,2889,Arvicola terrestris,Host,4,Amphipsylla rossica,Parasite,1,4,15,0,0.2667,0.25,0.317
A_HP_028,A,HostParasite,2902,Arvicola terrestris,Host,4,Callopsylla caspia,Parasite,1,4,15,0,0.2667,0.25,0.317
A_HP_028,A,HostParasite,2903,Arvicola terrestris,Host,4,Ctenophthalmus bogatschevi,Parasite,2,4,15,0,0.2667,0.5,0.317
A_HP_028,A,HostParasite,2895,Arvicola terrestris,Host,4,Hystrichopsylla talpae,Parasite,1,4,15,0,0.2667,0.25,0.317
A_HP_028,A,HostParasite,2930,Arvicola terrestris,Host,4,Leptopsylla taschenbergi,Parasite,1,4,15,0,0.2667,0.25,0.317
A_HP_028,A,HostParasite,2897,Arvicola terrestris,Host,4,Neopsylla pleskei,Parasite,1,4,15,0,0.2667,0.25,0.317
A_HP_028,A,HostParasite,3012,Arvicola terrestris,Host,4,Palaeopsylla soricis,Parasite,1,4,15,0,0.2667,0.25,0.317
A_HP_028,A,HostParasite,3019,Arvicola terrestris,Host,4,Peromyscopsylla bidentata,Parasite,1,4,15,0,0.2667,0.25,0.317
A_HP_029,A,HostParasite,2910,Apodemus uralensis,Host,11,Frontopsylla protera,Parasite,1,15,34,0,0.3235,0.0667,0.155
A_HP_029,A,HostParasite,2914,Apodemus uralensis,Host,11,Neopsylla pleskei,Parasite,1,15,34,0,0.3235,0.0667,0.155
A_HP_029,A,HostParasite,2898,Apodemus uralensis,Host,11,Neopsylla setosa,Parasite,1,15,34,0,0.3235,0.0667,0.155
A_HP_029,A,HostParasite,3026,Apodemus uralensis,Host,11,Oropsylla silantiewi,Parasite,2,15,34,0,0.3235,0.1333,0.155
A_HP_029,A,HostParasite,2939,Apodemus uralensis,Host,11,Peromyscopsylla bidentata,Parasite,2,15,34,0,0.3235,0.1333,0.155
A_HP_031,A,HostParasite,3009,Arvicola terrestris,Host,17,Amphipsylla vinogradovi,Parasite,2,25,31,0,0.5484,0.08,0.225
A_HP_031,A,HostParasite,2890,Arvicola terrestris,Host,17,Citellophilus tesquorum,Parasite,5,25,31,0,0.5484,0.2,0.225
A_HP_031,A,HostParasite,3027,Arvicola terrestris,Host,17,Ctenophthalmus uncinatus,Parasite,1,25,31,0,0.5484,0.04,0.225
A_HP_037,A,HostParasite,2842,Apodemus sylvaticus,Host,3,Amalaraeus penicilliger,Parasite,3,17,21,0,0.1429,0.1765,0.252
A_HP_037,A,HostParasite,2785,Apodemus uralensis,Host,4,Amalaraeus penicilliger,Parasite,3,17,21,0,0.1905,0.1765,0.252
A_HP_037,A,HostParasite,2816,Apodemus uralensis,Host,4,Amphipsylla rossica,Parasite,2,17,21,0,0.1905,0.1176,0.252
A_HP_037,A,HostParasite,2815,Apodemus uralensis,Host,4,Ceratophyllus sciurorum,Parasite,4,17,21,0,0.1905,0.2353,0.252
A_HP_037,A,HostParasite,2849,Apodemus sylvaticus,Host,3,Ctenophthalmus solutus,Parasite,3,17,21,0,0.1429,0.1765,0.252
A_HP_037,A,HostParasite,2851,Apodemus sylvaticus,Host,3,Ctenophthalmus uncinatus,Parasite,3,17,21,0,0.1429,0.1765,0.252
A_HP_037,A,HostParasite,2853,Apodemus sylvaticus,Host,3,Doratopsylla dasycnema,Parasite,3,17,21,0,0.1429,0.1765,0.252
A_HP_037,A,HostParasite,2855,Apodemus sylvaticus,Host,3,Hystrichopsylla orientalis,Parasite,5,17,21,0,0.1429,0.2941,0.252
A_HP_037,A,HostParasite,2859,Apodemus sylvaticus,Host,3,Palaeopsylla soricis,Parasite,7,17,21,0,0.1429,0.4118,0.252
A_HP_037,A,HostParasite,2784,Apodemus sylvaticus,Host,3,Rhadinopsylla integella,Parasite,3,17,21,0,0.1429,0.1765,0.252
A_HP_039,A,HostParasite,2841,Apodemus flavicollis,Host,7,Amalaraeus penicilliger,Parasite,1,6,11,0,0.6364,0.1667,0.439
A_HP_039,A,HostParasite,2842,Apodemus sylvaticus,Host,5,Amalaraeus penicilliger,Parasite,1,6,11,0,0.4545,0.1667,0.439
A_HP_039,A,HostParasite,2850,Apodemus flavicollis,Host,7,Ctenophthalmus uncinatus,Parasite,1,6,11,0,0.6364,0.1667,0.439
A_HP_039,A,HostParasite,2851,Apodemus sylvaticus,Host,5,Ctenophthalmus uncinatus,Parasite,1,6,11,0,0.4545,0.1667,0.439
A_HP_039,A,HostParasite,2853,Apodemus sylvaticus,Host,5,Doratopsylla dasycnema,Parasite,4,6,11,0,0.4545,0.6667,0.439
A_HP_039,A,HostParasite,2856,Apodemus flavicollis,Host,7,Hystrichopsylla talpae,Parasite,2,6,11,0,0.6364,0.3333,0.439
A_HP_039,A,HostParasite,2863,Apodemus flavicollis,Host,7,Rhadinopsylla integella,Parasite,1,6,11,0,0.6364,0.1667,0.439
A_HP_039,A,HostParasite,2784,Apodemus sylvaticus,Host,5,Rhadinopsylla integella,Parasite,1,6,11,0,0.4545,0.1667,0.439
A_HP_042,A,HostParasite,2811,Apodemus uralensis,Host,11,Amphipsylla dumalis,Parasite,1,21,32,0,0.3438,0.0476,0.125
A_HP_042,A,HostParasite,2945,Apodemus uralensis,Host,11,Amphipsylla primaris,Parasite,2,21,32,0,0.3438,0.0952,0.125
A_HP_042,A,HostParasite,2820,Apodemus uralensis,Host,11,Amphipsylla schelkovnikovi,Parasite,1,21,32,0,0.3438,0.0476,0.125
A_HP_042,A,HostParasite,2814,Apodemus uralensis,Host,11,Callopsylla caspia,Parasite,1,21,32,0,0.3438,0.0476,0.125
A_HP_042,A,HostParasite,2815,Apodemus uralensis,Host,11,Ceratophyllus sciurorum,Parasite,1,21,32,0,0.3438,0.0476,0.125
A_HP_042,A,HostParasite,2817,Apodemus uralensis,Host,11,Ctenophthalmus arvalis,Parasite,4,21,32,0,0.3438,0.1905,0.125
A_HP_042,A,HostParasite,2791,Apodemus agrarius,Host,2,Neopsylla mana,Parasite,6,21,32,0,0.0625,0.2857,0.125
A_HP_042,A,HostParasite,2818,Apodemus agrarius,Host,2,Nosopsyllus consimilis,Parasite,1,21,32,0,0.0625,0.0476,0.125
A_HP_042,A,HostParasite,2819,Apodemus agrarius,Host,2,Pectinoctenus nemorosa,Parasite,1,21,32,0,0.0625,0.0476,0.125
A_HP_043,A,HostParasite,2811,Apodemus uralensis,Host,17,Amphipsylla dumalis,Parasite,3,9,29,0,0.5862,0.3333,0.28
A_HP_043,A,HostParasite,2820,Apodemus uralensis,Host,17,Amphipsylla schelkovnikovi,Parasite,1,9,29,0,0.5862,0.1111,0.28
A_HP_044,A,HostParasite,2963,Apodemus peninsulae,Host,9,Amalaraeus penicilliger,Parasite,12,27,26,0,0.3462,0.4444,0.281
A_HP_044,A,HostParasite,2785,Apodemus uralensis,Host,3,Amalaraeus penicilliger,Parasite,12,27,26,0,0.1154,0.4444,0.281
A_HP_044,A,HostParasite,2964,Apodemus peninsulae,Host,9,Amphipsylla sibirica,Parasite,5,27,26,0,0.3462,0.1852,0.281
A_HP_044,A,HostParasite,2836,Apodemus uralensis,Host,3,Amphipsylla sibirica,Parasite,5,27,26,0,0.1154,0.1852,0.281
A_HP_044,A,HostParasite,2800,Apodemus peninsulae,Host,9,Catallagia dacenkoi,Parasite,3,27,26,0,0.3462,0.1111,0.281
A_HP_044,A,HostParasite,2801,Apodemus peninsulae,Host,9,Catallagia ioffi,Parasite,1,27,26,0,0.3462,0.037,0.281
A_HP_044,A,HostParasite,2802,Apodemus peninsulae,Host,9,Ceratophyllus indages,Parasite,3,27,26,0,0.3462,0.1111,0.281
A_HP_044,A,HostParasite,2837,Apodemus uralensis,Host,3,Corrodopsylla birulai,Parasite,16,27,26,0,0.1154,0.5926,0.281
A_HP_044,A,HostParasite,2787,Apodemus uralensis,Host,3,Ctenophthalmus assimilis,Parasite,7,27,26,0,0.1154,0.2593,0.281
A_HP_044,A,HostParasite,2794,Apodemus peninsulae,Host,9,Ctenophthalmus pisticus,Parasite,1,27,26,0,0.3462,0.037,0.281
A_HP_044,A,HostParasite,2795,Apodemus peninsulae,Host,9,Frontopsylla elata,Parasite,4,27,26,0,0.3462,0.1481,0.281
A_HP_044,A,HostParasite,2827,Apodemus peninsulae,Host,9,Megabothris calcarifer,Parasite,2,27,26,0,0.3462,0.0741,0.281
A_HP_044,A,HostParasite,2965,Apodemus peninsulae,Host,9,Megabothris turbidus,Parasite,2,27,26,0,0.3462,0.0741,0.281
A_HP_044,A,HostParasite,2834,Apodemus agrarius,Host,14,Megabothris walkeri,Parasite,5,27,26,0,0.5385,0.1852,0.281
A_HP_044,A,HostParasite,2798,Apodemus peninsulae,Host,9,Neopsylla acanthina,Parasite,3,27,26,0,0.3462,0.1111,0.281
A_HP_044,A,HostParasite,2791,Apodemus agrarius,Host,14,Neopsylla mana,Parasite,1,27,26,0,0.5385,0.037,0.281
A_HP_044,A,HostParasite,2956,Apodemus peninsulae,Host,9,Neopsylla mana,Parasite,1,27,26,0,0.3462,0.037,0.281
A_HP_044,A,HostParasite,2831,Apodemus peninsulae,Host,9,Nosopsyllus fasciatus,Parasite,1,27,26,0,0.3462,0.037,0.281
A_HP_044,A,HostParasite,2862,Apodemus agrarius,Host,14,Rhadinopsylla integella,Parasite,1,27,26,0,0.5385,0.037,0.281
A_HP_044,A,HostParasite,2966,Apodemus peninsulae,Host,9,Rhadinopsylla integella,Parasite,1,27,26,0,0.3462,0.037,0.281
A_HP_044,A,HostParasite,2961,Apodemus agrarius,Host,14,Tarsopsylla octodecimdentata,Parasite,1,27,26,0,0.5385,0.037,0.281
A_HP_045,A,HostParasite,2785,Apodemus uralensis,Host,2,Amalaraeus penicilliger,Parasite,6,7,16,0,0.125,0.8571,0.509
A_HP_045,A,HostParasite,2812,Apodemus uralensis,Host,2,Amphipsylla kuznetzovi,Parasite,5,7,16,0,0.125,0.7143,0.509
A_HP_045,A,HostParasite,2945,Apodemus uralensis,Host,2,Amphipsylla primaris,Parasite,4,7,16,0,0.125,0.5714,0.509
A_HP_045,A,HostParasite,2814,Apodemus uralensis,Host,2,Callopsylla caspia,Parasite,1,7,16,0,0.125,0.1429,0.509
A_HP_045,A,HostParasite,2837,Apodemus uralensis,Host,2,Corrodopsylla birulai,Parasite,6,7,16,0,0.125,0.8571,0.509
A_HP_045,A,HostParasite,2787,Apodemus uralensis,Host,2,Ctenophthalmus assimilis,Parasite,1,7,16,0,0.125,0.1429,0.509
A_HP_046,A,HostParasite,2816,Apodemus uralensis,Host,2,Amphipsylla rossica,Parasite,3,17,39,0,0.0513,0.1765,0.305
A_HP_046,A,HostParasite,2820,Apodemus uralensis,Host,2,Amphipsylla schelkovnikovi,Parasite,2,17,39,0,0.0513,0.1176,0.305
A_HP_047,A,HostParasite,2943,Apodemus peninsulae,Host,2,Amphipsylla vinogradovi,Parasite,6,11,26,0,0.0769,0.5455,0.35
A_HP_047,A,HostParasite,2957,Apodemus peninsulae,Host,2,Frontopsylla luculenta,Parasite,1,11,26,0,0.0769,0.0909,0.35
A_HP_047,A,HostParasite,2829,Apodemus peninsulae,Host,2,Neopsylla bidentatiformis,Parasite,5,11,26,0,0.0769,0.4545,0.35
A_HP_047,A,HostParasite,2951,Apodemus peninsulae,Host,2,Neopsylla pleskei,Parasite,1,11,26,0,0.0769,0.0909,0.35
A_HP_047,A,HostParasite,2955,Apodemus peninsulae,Host,2,Rhadinopsylla li,Parasite,4,11,26,0,0.0769,0.3636,0.35
A_HP_048,A,HostParasite,2837,Apodemus uralensis,Host,13,Corrodopsylla birulai,Parasite,3,12,14,0,0.9286,0.25,0.423
A_HP_049,A,HostParasite,2943,Apodemus peninsulae,Host,3,Amphipsylla vinogradovi,Parasite,2,5,19,0,0.1579,0.4,0.411
A_HP_049,A,HostParasite,2802,Apodemus peninsulae,Host,3,Ceratophyllus indages,Parasite,2,5,19,0,0.1579,0.4,0.411
A_HP_049,A,HostParasite,2793,Apodemus peninsulae,Host,3,Ctenophthalmus congeneroides,Parasite,2,5,19,0,0.1579,0.4,0.411
A_HP_049,A,HostParasite,2794,Apodemus peninsulae,Host,3,Ctenophthalmus pisticus,Parasite,1,5,19,0,0.1579,0.2,0.411
A_HP_049,A,HostParasite,2795,Apodemus peninsulae,Host,3,Frontopsylla elata,Parasite,2,5,19,0,0.1579,0.4,0.411
A_HP_049,A,HostParasite,2796,Apodemus peninsulae,Host,3,Hystrichopsylla microti,Parasite,2,5,19,0,0.1579,0.4,0.411
A_HP_049,A,HostParasite,2948,Apodemus peninsulae,Host,3,Leptopsylla segnis,Parasite,2,5,19,0,0.1579,0.4,0.411
A_HP_049,A,HostParasite,2797,Apodemus peninsulae,Host,3,Megabothris advenarius,Parasite,2,5,19,0,0.1579,0.4,0.411
A_HP_049,A,HostParasite,2827,Apodemus peninsulae,Host,3,Megabothris calcarifer,Parasite,3,5,19,0,0.1579,0.6,0.411
A_HP_049,A,HostParasite,2949,Apodemus agrarius,Host,15,Neopsylla acanthina,Parasite,1,5,19,0,0.7895,0.2,0.411
A_HP_049,A,HostParasite,2798,Apodemus peninsulae,Host,3,Neopsylla acanthina,Parasite,1,5,19,0,0.1579,0.2,0.411
A_HP_049,A,HostParasite,2951,Apodemus peninsulae,Host,3,Neopsylla pleskei,Parasite,1,5,19,0,0.1579,0.2,0.411
A_HP_049,A,HostParasite,2831,Apodemus peninsulae,Host,3,Nosopsyllus fasciatus,Parasite,1,5,19,0,0.1579,0.2,0.411
A_HP_049,A,HostParasite,2832,Apodemus agrarius,Host,15,Stenoponia sidimi,Parasite,1,5,19,0,0.7895,0.2,0.411
A_HP_050,A,HostParasite,2791,Apodemus agrarius,Host,10,Neopsylla mana,Parasite,1,27,35,0,0.2857,0.037,0.239
A_HP_050,A,HostParasite,2958,Apodemus agrarius,Host,10,Rhadinopsylla rothschildi,Parasite,8,27,35,0,0.2857,0.2963,0.239
A_HP_050,A,HostParasite,2832,Apodemus agrarius,Host,10,Stenoponia sidimi,Parasite,3,27,35,0,0.2857,0.1111,0.239
A_HP_050,A,HostParasite,2810,Apodemus flavicollis,Host,16,Xenopsylla cheopis,Parasite,7,27,35,0,0.4571,0.2593,0.239
A_HP_051,A,HostParasite,2943,Apodemus peninsulae,Host,15,Amphipsylla vinogradovi,Parasite,1,13,26,0,0.5769,0.0769,0.317
A_HP_051,A,HostParasite,2800,Apodemus peninsulae,Host,15,Catallagia dacenkoi,Parasite,4,13,26,0,0.5769,0.3077,0.317
A_HP_051,A,HostParasite,2801,Apodemus peninsulae,Host,15,Catallagia ioffi,Parasite,5,13,26,0,0.5769,0.3846,0.317
A_HP_051,A,HostParasite,2795,Apodemus peninsulae,Host,15,Frontopsylla elata,Parasite,1,13,26,0,0.5769,0.0769,0.317
A_HP_051,A,HostParasite,2796,Apodemus peninsulae,Host,15,Hystrichopsylla microti,Parasite,1,13,26,0,0.5769,0.0769,0.317
A_HP_051,A,HostParasite,2827,Apodemus peninsulae,Host,15,Megabothris calcarifer,Parasite,2,13,26,0,0.5769,0.1538,0.317
A_HP_051,A,HostParasite,2951,Apodemus peninsulae,Host,15,Neopsylla pleskei,Parasite,1,13,26,0,0.5769,0.0769,0.317
A_HP_027,A,HostParasite,3002,Clethrionomys glareolus,Host,9,Amphipsylla rossica,Parasite,3,18,24,0,0.375,0.1667,0.222
A_HP_027,A,HostParasite,2979,Clethrionomys glareolus,Host,9,Palaeopsylla soricis,Parasite,2,18,24,0,0.375,0.1111,0.222
A_HP_003,A,HostParasite,2981,Clethrionomys rufocanus,Host,3,Amalaraeus penicilliger,Parasite,13,23,9,0,0.3333,0.5652,0.522
A_HP_003,A,HostParasite,2986,Clethrionomys rufocanus,Host,3,Ceratophyllus indages,Parasite,1,23,9,0,0.3333,0.0435,0.522
A_HP_003,A,HostParasite,2987,Clethrionomys rufocanus,Host,3,Frontopsylla elata,Parasite,6,23,9,0,0.3333,0.2609,0.522
A_HP_004,A,HostParasite,2990,Clethrionomys rufocanus,Host,15,Ctenophthalmus congeneroides,Parasite,3,6,21,0,0.7143,0.5,0.413
A_HP_004,A,HostParasite,2991,Clethrionomys rufocanus,Host,15,Ctenophthalmus pisticus,Parasite,3,6,21,0,0.7143,0.5,0.413
A_HP_006,A,HostParasite,2886,Chionomys nivalis,Host,2,Megabothris turbidus,Parasite,2,16,37,0,0.0541,0.125,0.208
A_HP_006,A,HostParasite,2887,Chionomys nivalis,Host,2,Rhadinopsylla integella,Parasite,1,16,37,0,0.0541,0.0625,0.208
A_HP_009,A,HostParasite,3024,Clethrionomys centralis,Host,14,Amphipsylla primaris,Parasite,1,14,22,0,0.6364,0.0714,0.315
A_HP_015,A,HostParasite,2988,Clethrionomys rufocanus,Host,4,Hystrichopsylla microti,Parasite,1,3,7,0,0.5714,0.3333,0.571
A_HP_016,A,HostParasite,2990,Clethrionomys rufocanus,Host,15,Ctenophthalmus congeneroides,Parasite,3,6,21,0,0.7143,0.5,0.413
A_HP_016,A,HostParasite,2991,Clethrionomys rufocanus,Host,15,Ctenophthalmus pisticus,Parasite,3,6,21,0,0.7143,0.5,0.413
A_HP_019,A,HostParasite,2983,Clethrionomys rufocanus,Host,6,Catallagia dacenkoi,Parasite,1,9,18,0,0.3333,0.1111,0.222
A_HP_019,A,HostParasite,2984,Clethrionomys rufocanus,Host,6,Catallagia ioffi,Parasite,1,9,18,0,0.3333,0.1111,0.222
A_HP_019,A,HostParasite,2986,Clethrionomys rufocanus,Host,6,Ceratophyllus indages,Parasite,2,9,18,0,0.3333,0.2222,0.222
A_HP_019,A,HostParasite,2989,Clethrionomys rufocanus,Host,6,Corrodopsylla birulai,Parasite,2,9,18,0,0.3333,0.2222,0.222
A_HP_020,A,HostParasite,2968,Clethrionomys glareolus,Host,5,Amphipsylla sibirica,Parasite,2,16,17,0,0.2941,0.125,0.386
A_HP_020,A,HostParasite,2971,Clethrionomys glareolus,Host,5,Hystrichopsylla talpae,Parasite,7,16,17,0,0.2941,0.4375,0.386
A_HP_020,A,HostParasite,2976,Clethrionomys glareolus,Host,5,Megabothris rectangulatus,Parasite,1,16,17,0,0.2941,0.0625,0.386
A_HP_020,A,HostParasite,2977,Clethrionomys glareolus,Host,5,Megabothris turbidus,Parasite,6,16,17,0,0.2941,0.375,0.386
A_HP_020,A,HostParasite,2973,Clethrionomys glareolus,Host,5,Neopsylla pleskei,Parasite,7,16,17,0,0.2941,0.4375,0.386
A_HP_020,A,HostParasite,2979,Clethrionomys glareolus,Host,5,Palaeopsylla soricis,Parasite,10,16,17,0,0.2941,0.625,0.386
A_HP_020,A,HostParasite,2975,Clethrionomys glareolus,Host,5,Peromyscopsylla bidentata,Parasite,6,16,17,0,0.2941,0.375,0.386
A_HP_020,A,HostParasite,3007,Clethrionomys glareolus,Host,5,Peromyscopsylla silvatica,Parasite,1,16,17,0,0.2941,0.0625,0.386
A_HP_031,A,HostParasite,2894,Arvicola terrestris,Host,17,Frontopsylla elata,Parasite,12,25,31,0,0.5484,0.48,0.225
A_HP_031,A,HostParasite,3028,Arvicola terrestris,Host,17,Peromyscopsylla silvatica,Parasite,4,25,31,0,0.5484,0.16,0.225
A_HP_032,A,HostParasite,2893,Apodemus uralensis,Host,1,Frontopsylla elata,Parasite,3,14,13,0,0.0769,0.2143,0.176
A_HP_032,A,HostParasite,2935,Apodemus uralensis,Host,1,Leptopsylla segnis,Parasite,1,14,13,0,0.0769,0.0714,0.176
A_HP_032,A,HostParasite,2937,Apodemus uralensis,Host,1,Megabothris walkeri,Parasite,2,14,13,0,0.0769,0.1429,0.176
A_HP_032,A,HostParasite,2914,Apodemus uralensis,Host,1,Neopsylla pleskei,Parasite,4,14,13,0,0.0769,0.2857,0.176
A_HP_033,A,HostParasite,2888,Arvicola terrestris,Host,2,Amalaraeus penicilliger,Parasite,9,22,25,0,0.08,0.4091,0.36
A_HP_033,A,HostParasite,2889,Arvicola terrestris,Host,2,Amphipsylla rossica,Parasite,3,22,25,0,0.08,0.1364,0.36
A_HP_033,A,HostParasite,3011,Arvicola terrestris,Host,2,Ctenophthalmus bisoctodentatus,Parasite,4,22,25,0,0.08,0.1818,0.36
A_HP_033,A,HostParasite,2933,Apodemus uralensis,Host,8,Ctenophthalmus uncinatus,Parasite,8,22,25,0,0.32,0.3636,0.36
A_HP_033,A,HostParasite,3027,Arvicola terrestris,Host,2,Ctenophthalmus uncinatus,Parasite,8,22,25,0,0.08,0.3636,0.36
A_HP_033,A,HostParasite,2919,Apodemus uralensis,Host,8,Hystrichopsylla talpae,Parasite,10,22,25,0,0.32,0.4545,0.36
A_HP_033,A,HostParasite,2895,Arvicola terrestris,Host,2,Hystrichopsylla talpae,Parasite,10,22,25,0,0.08,0.4545,0.36
A_HP_033,A,HostParasite,2935,Apodemus uralensis,Host,8,Leptopsylla segnis,Parasite,10,22,25,0,0.32,0.4545,0.36
A_HP_033,A,HostParasite,2905,Arvicola terrestris,Host,2,Leptopsylla segnis,Parasite,10,22,25,0,0.08,0.4545,0.36
A_HP_033,A,HostParasite,2931,Arvicola terrestris,Host,2,Megabothris turbidus,Parasite,12,22,25,0,0.08,0.5455,0.36
A_HP_033,A,HostParasite,2938,Apodemus uralensis,Host,8,Palaeopsylla soricis,Parasite,11,22,25,0,0.32,0.5,0.36
A_HP_033,A,HostParasite,3012,Arvicola terrestris,Host,2,Palaeopsylla soricis,Parasite,11,22,25,0,0.08,0.5,0.36
A_HP_033,A,HostParasite,3019,Arvicola terrestris,Host,2,Peromyscopsylla bidentata,Parasite,13,22,25,0,0.08,0.5909,0.36
A_HP_033,A,HostParasite,3028,Arvicola terrestris,Host,2,Peromyscopsylla silvatica,Parasite,8,22,25,0,0.08,0.3636,0.36
A_HP_033,A,HostParasite,2942,Apodemus uralensis,Host,8,Rhadinopsylla integella,Parasite,8,22,25,0,0.32,0.3636,0.36
A_HP_033,A,HostParasite,3031,Arvicola terrestris,Host,2,Rhadinopsylla pentacantha,Parasite,4,22,25,0,0.08,0.1818,0.36
A_HP_034,A,HostParasite,2941,Arvicola terrestris,Host,2,Amphipsylla sibirica,Parasite,5,9,8,0,0.25,0.5556,0.486
A_HP_034,A,HostParasite,3016,Arvicola terrestris,Host,2,Corrodopsylla birulai,Parasite,3,9,8,0,0.25,0.3333,0.486
A_HP_034,A,HostParasite,3027,Arvicola terrestris,Host,2,Ctenophthalmus uncinatus,Parasite,5,9,8,0,0.25,0.5556,0.486
A_HP_034,A,HostParasite,3012,Arvicola terrestris,Host,2,Palaeopsylla soricis,Parasite,2,9,8,0,0.25,0.2222,0.486
A_HP_034,A,HostParasite,3028,Arvicola terrestris,Host,2,Peromyscopsylla silvatica,Parasite,5,9,8,0,0.25,0.5556,0.486
A_HP_037,A,HostParasite,2888,Arvicola terrestris,Host,3,Amalaraeus penicilliger,Parasite,3,17,21,0,0.1429,0.1765,0.252
A_HP_037,A,HostParasite,2889,Arvicola terrestris,Host,3,Amphipsylla rossica,Parasite,2,17,21,0,0.1429,0.1176,0.252
A_HP_037,A,HostParasite,3011,Arvicola terrestris,Host,3,Ctenophthalmus bisoctodentatus,Parasite,3,17,21,0,0.1429,0.1765,0.252
A_HP_037,A,HostParasite,3020,Apodemus uralensis,Host,4,Ctenophthalmus solutus,Parasite,3,17,21,0,0.1905,0.1765,0.252
A_HP_037,A,HostParasite,2933,Apodemus uralensis,Host,4,Ctenophthalmus uncinatus,Parasite,3,17,21,0,0.1905,0.1765,0.252
A_HP_037,A,HostParasite,3027,Arvicola terrestris,Host,3,Ctenophthalmus uncinatus,Parasite,3,17,21,0,0.1429,0.1765,0.252
A_HP_037,A,HostParasite,2934,Apodemus uralensis,Host,4,Doratopsylla dasycnema,Parasite,3,17,21,0,0.1905,0.1765,0.252
A_HP_037,A,HostParasite,2938,Apodemus uralensis,Host,4,Palaeopsylla soricis,Parasite,7,17,21,0,0.1905,0.4118,0.252
A_HP_037,A,HostParasite,3012,Arvicola terrestris,Host,3,Palaeopsylla soricis,Parasite,7,17,21,0,0.1429,0.4118,0.252
A_HP_037,A,HostParasite,2939,Apodemus uralensis,Host,4,Peromyscopsylla bidentata,Parasite,5,17,21,0,0.1905,0.2941,0.252
A_HP_037,A,HostParasite,3019,Arvicola terrestris,Host,3,Peromyscopsylla bidentata,Parasite,5,17,21,0,0.1429,0.2941,0.252
A_HP_037,A,HostParasite,3028,Arvicola terrestris,Host,3,Peromyscopsylla silvatica,Parasite,1,17,21,0,0.1429,0.0588,0.252
A_HP_037,A,HostParasite,2942,Apodemus uralensis,Host,4,Rhadinopsylla integella,Parasite,3,17,21,0,0.1905,0.1765,0.252
A_HP_037,A,HostParasite,3031,Arvicola terrestris,Host,3,Rhadinopsylla pentacantha,Parasite,3,17,21,0,0.1429,0.1765,0.252
A_HP_038,A,HostParasite,2889,Arvicola terrestris,Host,2,Amphipsylla rossica,Parasite,2,10,20,0,0.1,0.2,0.26
A_HP_038,A,HostParasite,2902,Arvicola terrestris,Host,2,Callopsylla caspia,Parasite,1,10,20,0,0.1,0.1,0.26
A_HP_038,A,HostParasite,2903,Arvicola terrestris,Host,2,Ctenophthalmus bogatschevi,Parasite,1,10,20,0,0.1,0.1,0.26
A_HP_038,A,HostParasite,2930,Arvicola terrestris,Host,2,Leptopsylla taschenbergi,Parasite,2,10,20,0,0.1,0.2,0.26
A_HP_038,A,HostParasite,2931,Arvicola terrestris,Host,2,Megabothris turbidus,Parasite,1,10,20,0,0.1,0.1,0.26
A_HP_038,A,HostParasite,2897,Arvicola terrestris,Host,2,Neopsylla pleskei,Parasite,1,10,20,0,0.1,0.1,0.26
A_HP_038,A,HostParasite,2906,Arvicola terrestris,Host,2,Nosopsyllus consimilis,Parasite,6,10,20,0,0.1,0.6,0.26
A_HP_038,A,HostParasite,2932,Arvicola terrestris,Host,2,Rhadinopsylla ucrainica,Parasite,5,10,20,0,0.1,0.5,0.26
A_HP_038,A,HostParasite,3035,Arvicola terrestris,Host,2,Stenoponia tripectinata,Parasite,3,10,20,0,0.1,0.3,0.26
